MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:3580016,Agap2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",10,,GTPase activator activity,,,ISO,AF384128 ,J:73065 
MGI:3580016,Agap2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",10,,phosphatidylinositol 3-kinase regulator activity,,,ISO,AF384128 ,J:73065 
MGI:3580016,Agap2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",10,,protein kinase activator activity,,,ISO,AF384128 ,J:73065 
MGI:3580016,Agap2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",10,,protein kinase activator activity,,,ISO,RGD:628844 ,J:155856 
MGI:2183446,Agap3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",5,,GTPase activator activity,,,IEA,IPR001164 ,J:72247 
MGI:2183446,Agap3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",5,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1333754,Agfg1,ArfGAP with FG repeats 1,1,,GTPase activator activity,,,IEA,IPR001164 ,J:72247 
MGI:2443267,Agfg2,ArfGAP with FG repeats 2,5,,GTPase activator activity,,,IEA,IPR001164 ,J:72247 
MGI:87961,Agrn,agrin,4,,acetylcholine receptor regulator activity,,,IDA,,J:86639 
MGI:87961,Agrn,agrin,4,,ATPase inhibitor activity,"happens in regular ventricular cardiac myocyte,regulates UniProtKB:Q6PIC6,happens in sarcolemma|regulates UniProtKB:Q6PIC6,happens in brain,happens in plasma membrane|happens in UBERON:0009953,happens in heart ventricle,happens in sarcolemma",,IDA,,J:151007 
MGI:892013,Agrp,agouti related neuropeptide,8,,neuropeptide hormone activity,,,IDA,,J:43300 
MGI:892013,Agrp,agouti related neuropeptide,8,,neuropeptide hormone activity,,,ISO,O00253 ,J:164563 
MGI:87963,Agt,"angiotensinogen (serpin peptidase inhibitor, clade A, member 8)",8,,hormone activity,,,ISO,RGD:2069 ,J:155856 
MGI:87963,Agt,"angiotensinogen (serpin peptidase inhibitor, clade A, member 8)",8,,serine-type endopeptidase inhibitor activity,,,IBA,PTN000156122 ,J:161428 
MGI:2387603,Ahsa1,"AHA1, activator of heat shock protein ATPase 1",12,,ATPase activator activity,,,ISO,O95433 ,J:73065 
MGI:1916133,Ahsa2,"AHA1, activator of heat shock protein ATPase 2",11,,ATPase activator activity,,,IEA,IPR015310 ,J:72247 
MGI:107189,Ahsg,alpha-2-HS-glycoprotein,16,,cysteine-type endopeptidase inhibitor activity,,,IEA,IPR000010 ,J:72247 
MGI:107189,Ahsg,alpha-2-HS-glycoprotein,16,,endopeptidase inhibitor activity,,,IBA,PTN000352258 ,J:161428 
MGI:107189,Ahsg,alpha-2-HS-glycoprotein,16,,receptor signaling protein tyrosine kinase inhibitor activity,,,ISO,RGD:2075 ,J:155856 
MGI:102774,Aimp1,aminoacyl tRNA synthetase complex-interacting multifunctional protein 1,3,,cytokine activity,,,IDA,,J:127945 
MGI:2684060,Akap11,A kinase (PRKA) anchor protein 11,14,,kinase regulator activity,,,ISO,Q62924 ,J:73065 
MGI:2676556,Akap13,A kinase (PRKA) anchor protein 13,7,,guanyl-nucleotide exchange factor activity,,,IEA,KW-0344 ,J:60000 
MGI:2676556,Akap13,A kinase (PRKA) anchor protein 13,7,,Rho guanyl-nucleotide exchange factor activity,,,IDA,,J:231257 
MGI:2676556,Akap13,A kinase (PRKA) anchor protein 13,7,,Rho guanyl-nucleotide exchange factor activity,,,ISO,Q12802 ,J:164563 
MGI:87986,Akt1,thymoma viral proto-oncogene 1,12,,nitric-oxide synthase regulator activity,,,ISO,P31749 ,J:164563 
MGI:2146159,Alg10b,"asparagine-linked glycosylation 10B (alpha-1,2-glucosyltransferase)",15,,potassium channel regulator activity,,,ISO,RGD:708500 ,J:155856 
MGI:3645495,Alkal1,ALK and LTK ligand 1,1,,receptor signaling protein tyrosine kinase activator activity,,,ISO,Q6UXT8 ,J:164563 
MGI:3697448,Alkal2,ALK and LTK ligand 2,12,,receptor signaling protein tyrosine kinase activator activity,,,ISO,Q6UX46 ,J:164563 
MGI:2384034,Alkbh1,"alkB homolog 1, histone H2A dioxygenase",12,,chemoattractant activity,,,IDA,,J:114625 
MGI:107505,Alox5ap,arachidonate 5-lipoxygenase activating protein,5,,enzyme activator activity,,,IEA,IPR001446 IPR018295 ,J:72247 
MGI:1921268,Als2,alsin Rho guanine nucleotide exchange factor,1,,GTPase activator activity,,,ISO,AB053305 ,J:73065 
MGI:1921268,Als2,alsin Rho guanine nucleotide exchange factor,1,contributes_to,guanyl-nucleotide exchange factor activity,,,ISO,Q96Q42 ,J:164563 
MGI:1921268,Als2,alsin Rho guanine nucleotide exchange factor,1,,protein serine/threonine kinase activator activity,,,ISO,Q96Q42 ,J:164563 
MGI:1921268,Als2,alsin Rho guanine nucleotide exchange factor,1,,Rab guanyl-nucleotide exchange factor activity,,,ISO,Q96Q42 ,J:164563 
MGI:1921268,Als2,alsin Rho guanine nucleotide exchange factor,1,,Rac guanyl-nucleotide exchange factor activity,,,ISO,Q96Q42 ,J:164563 
MGI:1921268,Als2,alsin Rho guanine nucleotide exchange factor,1,,Rho guanyl-nucleotide exchange factor activity,,,IEA,IPR000219 ,J:72247 
MGI:2447532,Als2cl,ALS2 C-terminal like,9,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:2447532,Als2cl,ALS2 C-terminal like,9,NOT,Rab guanyl-nucleotide exchange factor activity,,,IDA,,J:92859 
MGI:104655,Ambn,ameloblastin,5,,growth factor activity,,,IMP,,J:143679 
MGI:88002,Ambp,alpha 1 microglobulin/bikunin,4,,peptidase inhibitor activity,,,IEA,KW-0646 ,J:60000 
MGI:88002,Ambp,alpha 1 microglobulin/bikunin,4,,serine-type endopeptidase inhibitor activity,,,ISO,RGD:2102 ,J:155856 
MGI:88005,Amelx,"amelogenin, X-linked",X,,growth factor activity,,,IMP,,J:143679 
MGI:88006,Amh,anti-Mullerian hormone,10,,hormone activity,,,IBA,PTN000385094 ,J:161428 
MGI:2653612,Amigo1,adhesion molecule with Ig like domain 1,3,,potassium channel regulator activity,,,IDA,,J:200490 
MGI:1336887,Angpt4,angiopoietin 4,2,,transmembrane receptor protein tyrosine kinase activator activity,,,ISO,Q9Y264 ,J:164563 
MGI:1353627,Angptl3,angiopoietin-like 3,4,,enzyme inhibitor activity,,,IDA,,J:78948 
MGI:1353627,Angptl3,angiopoietin-like 3,4,,growth factor activity,,,ISO,Q9Y5C1 ,J:164563 
MGI:1353627,Angptl3,angiopoietin-like 3,4,,phospholipase inhibitor activity,,,ISO,Q9Y5C1 ,J:164563 
MGI:1888999,Angptl4,angiopoietin-like 4,17,,enzyme inhibitor activity,,,IDA,,J:113960 
MGI:3643534,Angptl8,angiopoietin-like 8,9,,hormone activity,,,IEA,KW-0372 ,J:60000 
MGI:88025,Ank2,"ankyrin 2, brain",3,,potassium channel regulator activity,"happens in heart ventricle,happens in cardiac muscle cell,regulates Kcnj11",,IMP,MGI:2179754 ,J:166301 
MGI:2444103,Ankrd27,ankyrin repeat domain 27 (VPS9 domain),7,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:2444103,Ankrd27,ankyrin repeat domain 27 (VPS9 domain),7,,guanyl-nucleotide exchange factor activity,,,IBA,PTN001193267 ,J:161428 
MGI:2444103,Ankrd27,ankyrin repeat domain 27 (VPS9 domain),7,,guanyl-nucleotide exchange factor activity,,,ISO,Q96NW4 ,J:73065 
MGI:2444209,Ankrd54,ankyrin repeat domain 54,15,,protein kinase regulator activity,happens in erythroid progenitor cell,,IDA,,J:148303 
MGI:1913721,Anp32e,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E",3,,phosphatase inhibitor activity,,,IDA,,J:70333 
MGI:96819,Anxa1,annexin A1,19,,phospholipase A2 inhibitor activity,,,ISO,RGD:2118 ,J:155856 
MGI:96819,Anxa1,annexin A1,19,,phospholipase A2 inhibitor activity,,,ISO,P04083 ,J:164563 
MGI:96819,Anxa1,annexin A1,19,,phospholipase inhibitor activity,,,IEA,IPR002388 ,J:72247 
MGI:88246,Anxa2,annexin A2,9,,molecular function regulator,,,ISO,P07355 ,J:164563 
MGI:88246,Anxa2,annexin A2,9,,phospholipase A2 inhibitor activity,,,ISO,P07355 ,J:164563 
MGI:88246,Anxa2,annexin A2,9,,phospholipase inhibitor activity,,,IEA,IPR002389 ,J:72247 
MGI:1201378,Anxa3,annexin A3,5,,phospholipase A2 inhibitor activity,,,ISO,RGD:2119 ,J:155856 
MGI:1201378,Anxa3,annexin A3,5,,phospholipase inhibitor activity,,,IEA,IPR002390 ,J:72247 
MGI:1306796,Apaf1,apoptotic peptidase activating factor 1,10,,cysteine-type endopeptidase activator activity involved in apoptotic process,,,IPI,P62897 ,J:62276 
MGI:1888527,Apba3,"amyloid beta (A4) precursor protein-binding, family A, member 3",10,,enzyme inhibitor activity,,,ISO,O96018 ,J:164563 
MGI:88039,Apc,adenomatosis polyposis coli,18,,protein kinase regulator activity,,,ISO,P25054 ,J:164563 
MGI:3642370,Apela,apelin receptor early endogenous ligand,8,,hormone activity,,,IEA,KW-0372 ,J:60000 
MGI:1353624,Apln,apelin,X,,hormone activity,,,ISO,Q9ULZ1 ,J:164563 
MGI:88049,Apoa1,apolipoprotein A-I,9,,chemorepellent activity,,,ISO,P02647 ,J:164563 
MGI:88049,Apoa1,apolipoprotein A-I,9,,lipase inhibitor activity,,,ISO,RGD:2130 ,J:155856 
MGI:88049,Apoa1,apolipoprotein A-I,9,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,IBA,PTN000439006 ,J:161428 
MGI:88049,Apoa1,apolipoprotein A-I,9,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,ISO,P02647 ,J:164563 
MGI:88050,Apoa2,apolipoprotein A-II,1,,lipase inhibitor activity,,,IBA,PTN000111938 ,J:161428 
MGI:88050,Apoa2,apolipoprotein A-II,1,,lipase inhibitor activity,,,ISO,P02652 ,J:164563 
MGI:88050,Apoa2,apolipoprotein A-II,1,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,ISO,P02652 ,J:164563 
MGI:88051,Apoa4,apolipoprotein A-IV,9,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,IBA,PTN000439006 ,J:161428 
MGI:88051,Apoa4,apolipoprotein A-IV,9,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,ISO,P06727 ,J:164563 
MGI:1913363,Apoa5,apolipoprotein A-V,9,,enzyme activator activity,,,ISO,Q6Q788 ,J:164563 
MGI:1913363,Apoa5,apolipoprotein A-V,9,,lipase activator activity,,,ISO,Q6Q788 ,J:164563 
MGI:1913363,Apoa5,apolipoprotein A-V,9,,lipoprotein lipase activator activity,,,ISO,Q6Q788 ,J:164563 
MGI:1913363,Apoa5,apolipoprotein A-V,9,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,IBA,PTN000439006 ,J:161428 
MGI:103298,Apobec1,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1",6,,enzyme activator activity,,,ISO,RGD:2133 ,J:155856 
MGI:88054,Apoc2,apolipoprotein C-II,7,,lipase inhibitor activity,,,ISO,P02655 ,J:164563 
MGI:88054,Apoc2,apolipoprotein C-II,7,,lipoprotein lipase activator activity,,,ISO,P02655 ,J:164563 
MGI:88054,Apoc2,apolipoprotein C-II,7,,phospholipase activator activity,,,ISO,P02655 ,J:164563 
MGI:88055,Apoc3,apolipoprotein C-III,9,,lipase inhibitor activity,,,IBA,PTN000369187 ,J:161428 
MGI:88057,Apoe,apolipoprotein E,7,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,IMP,,J:150395 
MGI:88057,Apoe,apolipoprotein E,7,,phosphatidylcholine-sterol O-acyltransferase activator activity,,,ISO,P02649 ,J:164563 
MGI:88058,Apoh,apolipoprotein H,11,,lipoprotein lipase activator activity,,,ISO,P02749 ,J:164563 
MGI:88059,App,amyloid beta (A4) precursor protein,16,,peptidase activator activity,,,ISO,RGD:2139 ,J:155856 
MGI:88059,App,amyloid beta (A4) precursor protein,16,,peptidase inhibitor activity,,,IEA,KW-0646 ,J:60000 
MGI:88059,App,amyloid beta (A4) precursor protein,16,,serine-type endopeptidase inhibitor activity,,,ISO,P05067 ,J:164563 
MGI:1916960,Arap1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",7,,GTPase activator activity,,,ISO,Q96P48 ,J:164563 
MGI:2684416,Arap2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",5,,GTPase activator activity,,,IEA,IPR001164 IPR037858 ,J:72247 
MGI:2684416,Arap2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",5,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:2147274,Arap3,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",18,,GTPase activator activity,,,IDA,,J:94300 
MGI:2147274,Arap3,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",18,NOT,GTPase activator activity,,,IDA,,J:94300 
MGI:88068,Areg,amphiregulin,5,,cytokine activity,,,IEA,KW-0202 ,J:60000 
MGI:88068,Areg,amphiregulin,5,,growth factor activity,,,IBA,PTN001098750 ,J:161428 
MGI:88068,Areg,amphiregulin,5,,growth factor activity,,,ISO,RGD:2149 ,J:155856 
MGI:99431,Arf1,ADP-ribosylation factor 1,11,,phospholipase D activator activity,,,ISO,RGD:621270 ,J:155856 
MGI:2183559,Arfgap1,ADP-ribosylation factor GTPase activating protein 1,2,,GTPase activator activity,,,ISO,Q8N6T3 ,J:183238 
MGI:1924288,Arfgap2,ADP-ribosylation factor GTPase activating protein 2,2,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1924288,Arfgap2,ADP-ribosylation factor GTPase activating protein 2,2,,GTPase activator activity,,,IEA,IPR001164 ,J:72247 
MGI:1913501,Arfgap3,ADP-ribosylation factor GTPase activating protein 3,15,,GTPase activator activity,,,ISO,Q9NP61 ,J:164563 
MGI:2442988,Arfgef1,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited),1,,ARF guanyl-nucleotide exchange factor activity,,,IBA,PTN000070561 ,J:161428 
MGI:2442988,Arfgef1,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited),1,,guanyl-nucleotide exchange factor activity,,,ISO,Q9Y6D6 ,J:164563 
MGI:2139354,Arfgef2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited),2,,ARF guanyl-nucleotide exchange factor activity,,,IBA,PTN000070561 ,J:161428 
MGI:2139354,Arfgef2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited),2,,ARF guanyl-nucleotide exchange factor activity,,,ISO,Q9Y6D5 ,J:164563 
MGI:2139354,Arfgef2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited),2,,guanyl-nucleotide exchange factor activity,,,ISO,Q9Y6D5 ,J:73065 
MGI:106387,Arfgef3,ARFGEF family member 3,10,,ARF guanyl-nucleotide exchange factor activity,,,IEA,IPR000904 ,J:72247 
MGI:106387,Arfgef3,ARFGEF family member 3,10,,guanyl-nucleotide exchange factor activity,,,IEA,KW-0344 ,J:60000 
MGI:2445003,Arhgap1,Rho GTPase activating protein 1,2,,GTPase activator activity,,,IDA,,J:80946 
MGI:2445003,Arhgap1,Rho GTPase activating protein 1,2,,GTPase activator activity,,,ISO,Q07960 ,J:73065 
MGI:2159577,Arhgap4,Rho GTPase activating protein 4,X,,GTPase activator activity,,,IBA,PTN001021265 ,J:161428 
MGI:2159577,Arhgap4,Rho GTPase activating protein 4,X,,GTPase activator activity,,,ISO,RGD:628901 ,J:155856 
MGI:1332637,Arhgap5,Rho GTPase activating protein 5,12,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1196332,Arhgap6,Rho GTPase activating protein 6,X,,GTPase activator activity,,,IDA,,J:80946 
MGI:1196332,Arhgap6,Rho GTPase activating protein 6,X,,phospholipase activator activity,,,ISO,O43182 ,J:164563 
MGI:1920417,Arhgap8,Rho GTPase activating protein 8,15,,GTPase activator activity,,,ISO,P85298 ,J:164563 
MGI:2143764,Arhgap9,Rho GTPase activating protein 9,10,,GTPase activator activity,,,ISO,Q9BRR9 ,J:73065 
MGI:1925764,Arhgap10,Rho GTPase activating protein 10,8,,GTPase activator activity,,,IPI,Q9QVP9 ,J:67886 
MGI:2444300,Arhgap11a,Rho GTPase activating protein 11A,2,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1922665,Arhgap12,Rho GTPase activating protein 12,18,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1923367,Arhgap15,Rho GTPase activating protein 15,2,,GTPase activator activity,,,ISO,Q53QZ3 ,J:73065 
MGI:1917747,Arhgap17,Rho GTPase activating protein 17,7,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1921160,Arhgap18,Rho GTPase activating protein 18,10,,GTPase activator activity,,,ISO,Q8N392 ,J:164563 
MGI:1918335,Arhgap19,Rho GTPase activating protein 19,19,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:2445175,Arhgap20,Rho GTPase activating protein 20,9,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1918685,Arhgap21,Rho GTPase activating protein 21,2,,GTPase activator activity,,,IBA,PTN001141612 ,J:161428 
MGI:2443418,Arhgap22,Rho GTPase activating protein 22,14,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:3697726,Arhgap23,Rho GTPase activating protein 23,11,,GTPase activator activity,,,IBA,PTN001141612 ,J:161428 
MGI:1922647,Arhgap24,Rho GTPase activating protein 24,5,,GTPase activator activity,,,IMP,,J:178221 
MGI:2443687,Arhgap25,Rho GTPase activating protein 25,6,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1918552,Arhgap26,Rho GTPase activating protein 26,18,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:1918552,Arhgap26,Rho GTPase activating protein 26,18,,GTPase activator activity,,,IEA,IPR030061 ,J:72247 
MGI:1916903,Arhgap27,Rho GTPase activating protein 27,11,,GTPase activator activity,,,ISO,AY394725 ,J:73065 
MGI:1916903,Arhgap27,Rho GTPase activating protein 27,11,,GTPase activator activity,,,ISO,RGD:735202 ,J:155856 
MGI:2147003,Arhgap28,Rho GTPase activating protein 28,17,,GTPase activator activity,,,ISS,Q8K0Q5 ,J:222518 
MGI:2147003,Arhgap28,Rho GTPase activating protein 28,17,,GTPase activator activity,,,ISS,O54834 ,J:222518 
MGI:2443818,Arhgap29,Rho GTPase activating protein 29,3,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
MGI:2684948,Arhgap30,Rho GTPase activating protein 30,1,,GTPase activator activity,,,IBA,PTN001813090 ,J:161428 
MGI:1333857,Arhgap31,Rho GTPase activating protein 31,16,,GTPase activator activity,,,IDA,,J:74670 
MGI:2450166,Arhgap32,Rho GTPase activating protein 32,9,,GTPase activator activity,,,IBA,PTN001813090 ,J:161428 
MGI:2450166,Arhgap32,Rho GTPase activating protein 32,9,,GTPase activator activity,,,ISO,NP_055530 ,J:81674 
MGI:2673998,Arhgap33,Rho GTPase activating protein 33,7,,GTPase activator activity,,,IDA,,J:83822 
MGI:1929494,Arhgap35,Rho GTPase activating protein 35,7,,GTPase activator activity,,,IDA,,J:137942 
MGI:1929494,Arhgap35,Rho GTPase activating protein 35,7,,GTPase activator activity,,,ISO,RGD:1308738 ,J:155856 
MGI:1929494,Arhgap35,Rho GTPase activating protein 35,7,,GTPase activator activity,,,ISO,Q9NRY4 ,J:164563 
MGI:1929494,Arhgap35,Rho GTPase activating protein 35,7,,GTPase activator activity,,,TAS,,J:65296 
MGI:1922654,Arhgap36,Rho GTPase activating protein 36,X,,GTPase activator activity,,,IEA,KW-0343 ,J:60000 
