MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:2386846,Abca8a,"ATP-binding cassette, sub-family A (ABC1), member 8a",11,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:1351668,Abca8b,"ATP-binding cassette, sub-family A (ABC1), member 8b",11,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:1351668,Abca8b,"ATP-binding cassette, sub-family A (ABC1), member 8b",11,,"ATPase activity, coupled to transmembrane movement of substances",,,ISO,O94911 ,J:73065 
MGI:2386796,Abca9,"ATP-binding cassette, sub-family A (ABC1), member 9",11,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:2676312,Abca12,"ATP-binding cassette, sub-family A (ABC1), member 12",1,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:2676312,Abca12,"ATP-binding cassette, sub-family A (ABC1), member 12",1,,lipid transporter activity,,,ISO,Q86UK0 ,J:164563 
MGI:2388707,Abca13,"ATP-binding cassette, sub-family A (ABC1), member 13",11,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:2388708,Abca14,"ATP-binding cassette, sub-family A (ABC1), member 14",7,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:2388709,Abca15,"ATP-binding cassette, sub-family A (ABC1), member 15",7,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:2388711,Abca16,"ATP-binding cassette, sub-family A (ABC1), member 16",7,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:3625331,Abca17,"ATP-binding cassette, sub-family A (ABC1), member 17",17,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000442469 ,J:161428 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,ceramide-translocating ATPase activity,is a part of ceramide translocation,,IDA,,J:235270 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,ceramide-translocating ATPase activity,,,ISO,P08183 ,J:164563 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,phosphatidylcholine-translocating ATPase activity,is a part of phospholipid translocation,,IDA,,J:235270 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,phosphatidylcholine-translocating ATPase activity,,,ISO,P08183 ,J:164563 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,phosphatidylethanolamine-translocating ATPase activity,is a part of phospholipid translocation,,IDA,,J:235270 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,phosphatidylethanolamine-translocating ATPase activity,,,ISO,P08183 ,J:164563 
MGI:97570,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A",5,,xenobiotic transmembrane transporting ATPase activity,,,EXP,,J:231283 
MGI:97568,Abcb1b,"ATP-binding cassette, sub-family B (MDR/TAP), member 1B",5,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:97568,Abcb1b,"ATP-binding cassette, sub-family B (MDR/TAP), member 1B",5,,transporter activity,,,ISO,RGD:3318 ,J:155856 
MGI:97568,Abcb1b,"ATP-binding cassette, sub-family B (MDR/TAP), member 1B",5,,xenobiotic transmembrane transporting ATPase activity,,,IEA,3.6.3.44 ,J:72245 
MGI:97569,Abcb4,"ATP-binding cassette, sub-family B (MDR/TAP), member 4",5,,"ATPase activity, coupled to transmembrane movement of substances",,,ISO,P21439 ,J:164563 
MGI:97569,Abcb4,"ATP-binding cassette, sub-family B (MDR/TAP), member 4",5,,phosphatidylcholine transporter activity,,,ISO,P21439 ,J:164563 
MGI:97569,Abcb4,"ATP-binding cassette, sub-family B (MDR/TAP), member 4",5,,phosphatidylcholine-translocating ATPase activity,,,ISO,P21439 ,J:164563 
MGI:97569,Abcb4,"ATP-binding cassette, sub-family B (MDR/TAP), member 4",5,,xenobiotic transmembrane transporting ATPase activity,,,IEA,3.6.3.44 ,J:72245 
MGI:1924956,Abcb5,"ATP-binding cassette, sub-family B (MDR/TAP), member 5",12,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:1924956,Abcb5,"ATP-binding cassette, sub-family B (MDR/TAP), member 5",12,,efflux transmembrane transporter activity,,,ISO,Q2M3G0 ,J:164563 
MGI:1921354,Abcb6,"ATP-binding cassette, sub-family B (MDR/TAP), member 6",1,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:1921354,Abcb6,"ATP-binding cassette, sub-family B (MDR/TAP), member 6",1,,efflux transmembrane transporter activity,,,ISO,Q9NP58 ,J:164563 
MGI:1921354,Abcb6,"ATP-binding cassette, sub-family B (MDR/TAP), member 6",1,,heme-transporting ATPase activity,,,ISO,Q9NP58 ,J:164563 
MGI:109533,Abcb7,"ATP-binding cassette, sub-family B (MDR/TAP), member 7",X,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:1351667,Abcb8,"ATP-binding cassette, sub-family B (MDR/TAP), member 8",5,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:1861729,Abcb9,"ATP-binding cassette, sub-family B (MDR/TAP), member 9",5,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:1861729,Abcb9,"ATP-binding cassette, sub-family B (MDR/TAP), member 9",5,,peptide-transporting ATPase activity,,,ISO,Q9NP78 ,J:164563 
MGI:1861729,Abcb9,"ATP-binding cassette, sub-family B (MDR/TAP), member 9",5,,transmembrane transporter activity,,,ISO,Q9NP78 ,J:164563 
MGI:1860508,Abcb10,"ATP-binding cassette, sub-family B (MDR/TAP), member 10",8,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 IPR030260 ,J:72247 
MGI:1860508,Abcb10,"ATP-binding cassette, sub-family B (MDR/TAP), member 10",8,,transporter activity,,,ISA,Q03519 ,J:62659 
MGI:1351619,Abcb11,"ATP-binding cassette, sub-family B (MDR/TAP), member 11",2,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 IPR030278 ,J:72247 
MGI:1351619,Abcb11,"ATP-binding cassette, sub-family B (MDR/TAP), member 11",2,,canalicular bile acid transmembrane transporter activity,,,IBA,PTN000657279 ,J:161428 
MGI:1351619,Abcb11,"ATP-binding cassette, sub-family B (MDR/TAP), member 11",2,,canalicular bile acid transmembrane transporter activity,,,ISO,RGD:619930 ,J:155856 
MGI:1351619,Abcb11,"ATP-binding cassette, sub-family B (MDR/TAP), member 11",2,,drug transmembrane transporter activity,,,ISO,RGD:619930 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,drug transmembrane transporter activity,,,ISO,RGD:3112 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,efflux transmembrane transporter activity,,,ISO,RGD:3112 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,glutathione S-conjugate-exporting ATPase activity,,,IBA,PTN000658336 ,J:161428 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,glutathione S-conjugate-exporting ATPase activity,,,ISO,RGD:3112 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,glutathione transmembrane transporter activity,,,IBA,PTN000658336 ,J:161428 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,glutathione transmembrane transporter activity,,,ISO,RGD:3112 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,lipid-transporting ATPase activity,,,ISO,RGD:3112 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,long-chain fatty acid transporter activity,,,ISO,RGD:3112 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,phospholipid-translocating ATPase activity,,,ISO,P33527 ,J:164563 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,sphingolipid transporter activity,,,ISO,RGD:3112 ,J:155856 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,sphingolipid-translocating ATPase activity,,,ISO,P33527 ,J:164563 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,transmembrane transporter activity,,,IEA,IPR005292 ,J:72247 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,xenobiotic transmembrane transporting ATPase activity,,,IBA,PTN000658334 ,J:161428 
MGI:102676,Abcc1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1",16,,xenobiotic transmembrane transporting ATPase activity,,,ISO,RGD:3112 ,J:155856 
MGI:1352447,Abcc2,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2",19,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:1923658,Abcc3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",11,,"ATPase activity, coupled to transmembrane movement of substances",,,ISO,O88563 ,J:73065 
MGI:1923658,Abcc3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",11,,organic anion transmembrane transporter activity,,,IBA,PTN000658334 ,J:161428 
MGI:1923658,Abcc3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",11,,transmembrane transporter activity,,,IEA,IPR005292 ,J:72247 
MGI:1923658,Abcc3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",11,,xenobiotic transmembrane transporting ATPase activity,,,IBA,PTN000658334 ,J:161428 
MGI:2443111,Abcc4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4",14,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:2443111,Abcc4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4",14,,drug transmembrane transporter activity,,,TAS,,J:81366 
MGI:2443111,Abcc4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4",14,,prostaglandin transmembrane transporter activity,,,ISO,Q8QFL6 ,J:217714 
MGI:2443111,Abcc4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4",14,,prostaglandin transmembrane transporter activity,,,ISO,O15439 ,J:217714 
MGI:1351644,Abcc5,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5",16,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:1351644,Abcc5,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5",16,,organic anion transmembrane transporter activity,,,IEA,IPR030238 ,J:72247 
MGI:1351634,Abcc6,"ATP-binding cassette, sub-family C (CFTR/MRP), member 6",7,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:1352629,Abcc8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",7,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:1352629,Abcc8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",7,contributes_to,potassium channel activity,,,IBA,PTN001200541 ,J:161428 
MGI:1352629,Abcc8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",7,,potassium channel activity,,,ISO,Q09428 ,J:164563 
MGI:1352630,Abcc9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9",6,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:1352630,Abcc9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9",6,contributes_to,potassium channel activity,,,IMP,MGI:2155916 ,J:165682 
MGI:2386976,Abcc10,"ATP-binding cassette, sub-family C (CFTR/MRP), member 10",17,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:2441679,Abcc12,"ATP-binding cassette, sub-family C (CFTR/MRP), member 12",8,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000657997 ,J:161428 
MGI:1349215,Abcd1,"ATP-binding cassette, sub-family D (ALD), member 1",X,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR005283 IPR011527 IPR031237 ,J:72247 
MGI:1349215,Abcd1,"ATP-binding cassette, sub-family D (ALD), member 1",X,,long-chain fatty acid transporter activity,,,ISO,P33897 ,J:164563 
MGI:1349467,Abcd2,"ATP-binding cassette, sub-family D (ALD), member 2",15,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:1349216,Abcd3,"ATP-binding cassette, sub-family D (ALD), member 3",3,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR005283 IPR011527 IPR031241 ,J:72247 
MGI:1349216,Abcd3,"ATP-binding cassette, sub-family D (ALD), member 3",3,,long-chain fatty acid transporter activity,,,IEA,IPR005283 ,J:72247 
MGI:1349217,Abcd4,"ATP-binding cassette, sub-family D (ALD), member 4",12,,"ATPase activity, coupled to transmembrane movement of substances",,,IEA,IPR011527 ,J:72247 
MGI:107704,Abcg1,ATP binding cassette subfamily G member 1,17,,cholesterol transporter activity,,,IBA,PTN001059382 ,J:161428 
MGI:107704,Abcg1,ATP binding cassette subfamily G member 1,17,,cholesterol transporter activity,,,ISO,P45844 ,J:164563 
MGI:107704,Abcg1,ATP binding cassette subfamily G member 1,17,,glycoprotein transporter activity,,,ISO,P45844 ,J:164563 
MGI:107704,Abcg1,ATP binding cassette subfamily G member 1,17,,phospholipid transporter activity,,,ISO,P45844 ,J:164563 
MGI:107704,Abcg1,ATP binding cassette subfamily G member 1,17,,sterol-transporting ATPase activity,,,IBA,PTN001059382 ,J:161428 
MGI:107704,Abcg1,ATP binding cassette subfamily G member 1,17,,sterol-transporting ATPase activity,,,ISO,P45844 ,J:164563 
MGI:107704,Abcg1,ATP binding cassette subfamily G member 1,17,,toxin transmembrane transporter activity,,,ISO,P45844 ,J:164563 
MGI:1347061,Abcg2,ATP binding cassette subfamily G member 2 (Junior blood group),6,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000443108 ,J:161428 
MGI:1347061,Abcg2,ATP binding cassette subfamily G member 2 (Junior blood group),6,contributes_to,cholesterol transporter activity,,,IBA,PTN001829432 ,J:161428 
MGI:1347061,Abcg2,ATP binding cassette subfamily G member 2 (Junior blood group),6,,drug transmembrane transporter activity,,,ISO,RGD:631345 ,J:155856 
MGI:1347061,Abcg2,ATP binding cassette subfamily G member 2 (Junior blood group),6,,xenobiotic transmembrane transporting ATPase activity,,,EXP,,J:231286 
MGI:1351624,Abcg3,ATP binding cassette subfamily G member 3,5,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000443108 ,J:161428 
MGI:1351624,Abcg3,ATP binding cassette subfamily G member 3,5,contributes_to,cholesterol transporter activity,,,IBA,PTN001829432 ,J:161428 
MGI:1890594,Abcg4,ATP binding cassette subfamily G member 4,9,,cholesterol transporter activity,,,IBA,PTN001059382 ,J:161428 
MGI:1890594,Abcg4,ATP binding cassette subfamily G member 4,9,,sterol-transporting ATPase activity,,,IBA,PTN001059382 ,J:161428 
MGI:1351659,Abcg5,ATP binding cassette subfamily G member 5,17,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000443108 ,J:161428 
MGI:1351659,Abcg5,ATP binding cassette subfamily G member 5,17,,"ATPase activity, coupled to transmembrane movement of substances",,,ISO,Q9H222 ,J:164563 
MGI:1351659,Abcg5,ATP binding cassette subfamily G member 5,17,contributes_to,cholesterol transporter activity,,,IMP,,J:86723 
MGI:1351659,Abcg5,ATP binding cassette subfamily G member 5,17,contributes_to,cholesterol transporter activity,,,ISO,Q9H222 ,J:164563 
MGI:1914720,Abcg8,ATP binding cassette subfamily G member 8,17,,"ATPase activity, coupled to transmembrane movement of substances",,,IBA,PTN000443108 ,J:161428 
MGI:1914720,Abcg8,ATP binding cassette subfamily G member 8,17,,"ATPase activity, coupled to transmembrane movement of substances",,,ISO,Q9H221 ,J:164563 
MGI:1914720,Abcg8,ATP binding cassette subfamily G member 8,17,contributes_to,cholesterol transporter activity,,,IMP,,J:86723 
MGI:1914720,Abcg8,ATP binding cassette subfamily G member 8,17,contributes_to,cholesterol transporter activity,,,ISO,Q9H221 ,J:164563 
MGI:1914720,Abcg8,ATP binding cassette subfamily G member 8,17,,sterol transporter activity,,,ISO,RGD:620300 ,J:155856 
MGI:3045421,Ank,progressive ankylosis,15,,inorganic diphosphate transmembrane transporter activity,,,IDA,,J:63420 
MGI:3045421,Ank,progressive ankylosis,15,,inorganic diphosphate transmembrane transporter activity,,,ISO,Q9HCJ1 ,J:164563 
MGI:3045421,Ank,progressive ankylosis,15,,inorganic phosphate transmembrane transporter activity,,,ISO,Q9HCJ1 ,J:164563 
MGI:3045421,Ank,progressive ankylosis,15,,phosphate ion transmembrane transporter activity,,,IEA,IPR009887 ,J:72247 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,calcium activated cation channel activity,,,ISO,Q5XXA6 ,J:164563 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,chloride channel activity,happens in type B pancreatic cell,,IMP,,J:221546 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,chloride channel activity,,,ISO,Q5XXA6 ,J:164563 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,intracellular calcium activated chloride channel activity,"is a part of cellular response to heat,happens in sensory neuron of dorsal root ganglion",,IDA,,J:191353 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,intracellular calcium activated chloride channel activity,,,IDA,,J:141010 J:165954 J:190271 J:196141 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,intracellular calcium activated chloride channel activity,,,ISO,RGD:1310786 ,J:155856 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,intracellular calcium activated chloride channel activity,,,ISO,Q5XXA6 ,J:164563 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,iodide transmembrane transporter activity,,,ISO,Q5XXA6 ,J:164563 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,iodide transmembrane transporter activity,,,ISO,RGD:1310786 ,J:155856 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,NOT,phospholipid scramblase activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2142149,Ano1,"anoctamin 1, calcium activated chloride channel",7,,voltage-gated chloride channel activity,,,IDA,,J:191353 
MGI:2387214,Ano2,anoctamin 2,6,,chloride channel activity,,,IEA,KW-0869 ,J:60000 
MGI:2387214,Ano2,anoctamin 2,6,,intracellular calcium activated chloride channel activity,,,IDA,,J:149521 J:155179 J:155364 J:165954 J:190271 
MGI:2387214,Ano2,anoctamin 2,6,,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2387214,Ano2,anoctamin 2,6,,intracellular calcium activated chloride channel activity,"happens in olfactory epithelium,happens in olfactory receptor cell|happens in vomeronasal organ epithelium,happens in olfactory receptor cell",,IMP,MGI:5052299 ,J:173937 
MGI:2387214,Ano2,anoctamin 2,6,,intracellular calcium activated chloride channel activity,,,ISO,Q9NQ90 ,J:164563 
MGI:2387214,Ano2,anoctamin 2,6,,intracellular calcium activated chloride channel activity,,,ISO,RGD:1591606 ,J:155856 
MGI:2387214,Ano2,anoctamin 2,6,NOT,phospholipid scramblase activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:3613666,Ano3,anoctamin 3,2,NOT,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:3613666,Ano3,anoctamin 3,2,,phospholipid scramblase activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2443344,Ano4,anoctamin 4,10,NOT,intracellular calcium activated chloride channel activity,,,IDA,,J:190271 
MGI:2443344,Ano4,anoctamin 4,10,NOT,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2443344,Ano4,anoctamin 4,10,,phospholipid scramblase activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:3576659,Ano5,anoctamin 5,7,NOT,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:3576659,Ano5,anoctamin 5,7,NOT,phospholipid scramblase activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2145890,Ano6,anoctamin 6,15,,calcium activated cation channel activity,,,IDA,,J:188263 
MGI:2145890,Ano6,anoctamin 6,15,,calcium activated cation channel activity,,,ISO,Q4KMQ2 ,J:164563 
MGI:2145890,Ano6,anoctamin 6,15,,chloride channel activity,,,IEA,KW-0869 ,J:60000 
MGI:2145890,Ano6,anoctamin 6,15,NOT,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2145890,Ano6,anoctamin 6,15,NOT,intracellular calcium activated chloride channel activity,,,IDA,,J:190271 
MGI:2145890,Ano6,anoctamin 6,15,,intracellular calcium activated chloride channel activity,,,IDA,,J:165954 
MGI:2145890,Ano6,anoctamin 6,15,,intracellular calcium activated chloride channel activity,happens in dendritic cell,,IMP,,J:203552 
MGI:2145890,Ano6,anoctamin 6,15,,phospholipid scramblase activity,happens in fetal thymocyte,,IDA,,J:198369 
MGI:2145890,Ano6,anoctamin 6,15,,phospholipid scramblase activity,happens in fetal thymocyte,,IMP,,J:198369 
MGI:2145890,Ano6,anoctamin 6,15,,voltage-gated chloride channel activity,,,ISO,Q4KMQ2 ,J:164563 
MGI:2145890,Ano6,anoctamin 6,15,,voltage-gated ion channel activity,,,IDA,,J:188263 
MGI:3052714,Ano7,anoctamin 7,1,,intracellular calcium activated chloride channel activity,,PR:Q14AT5-1,IDA,,J:165954 
MGI:3052714,Ano7,anoctamin 7,1,NOT,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:3052714,Ano7,anoctamin 7,1,,intracellular calcium activated chloride channel activity,,PR:Q14AT5-2,IDA,,J:165954 
MGI:3052714,Ano7,anoctamin 7,1,,phospholipid scramblase activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
MGI:2687327,Ano8,anoctamin 8,8,NOT,intracellular calcium activated chloride channel activity,happens in fetal thymocyte|happens in experimentally modified cell in vitro,,IDA,,J:198369 
