MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:87911,Acvr1,"activin A receptor, type 1",2,,"activin receptor activity, type I",,,IDA,,J:69633 
MGI:87911,Acvr1,"activin A receptor, type 1",2,,"activin receptor activity, type I",,,ISO,RGD:620200 ,J:155856 
MGI:87911,Acvr1,"activin A receptor, type 1",2,contributes_to,"activin receptor activity, type I",,,ISO,Q04771 ,J:164563 
MGI:87911,Acvr1,"activin A receptor, type 1",2,,"transforming growth factor beta receptor activity, type I",,,IDA,,J:25557 
MGI:87911,Acvr1,"activin A receptor, type 1",2,,transmembrane receptor protein serine/threonine kinase activity,,,IEA,IPR000333 IPR000472 IPR003605 ,J:72247 
MGI:1338944,Acvr1b,"activin A receptor, type 1B",15,,"activin receptor activity, type I",,,ISO,P36896 ,J:164563 
MGI:1338944,Acvr1b,"activin A receptor, type 1B",15,contributes_to,activin-activated receptor activity,,,ISO,P36896 ,J:164563 
MGI:1338944,Acvr1b,"activin A receptor, type 1B",15,,transmembrane receptor protein serine/threonine kinase activity,,,TAS,,J:46637 
MGI:2661081,Acvr1c,"activin A receptor, type IC",2,,"activin receptor activity, type I",,,ISO,Q8NER5 ,J:164563 
MGI:2661081,Acvr1c,"activin A receptor, type IC",2,,"activin receptor activity, type I",,,ISO,RGD:621789 ,J:155856 
MGI:2661081,Acvr1c,"activin A receptor, type IC",2,,transmembrane receptor protein serine/threonine kinase activity,,,IEA,IPR000333 IPR003605 ,J:72247 
MGI:102806,Acvr2a,activin receptor IIA,2,contributes_to,activin-activated receptor activity,,,ISO,P27037 ,J:164563 
MGI:102806,Acvr2a,activin receptor IIA,2,,BMP receptor activity,,,IMP,,J:229306 
MGI:102806,Acvr2a,activin receptor IIA,2,,coreceptor activity,,,ISO,P27037 ,J:164563 
MGI:102806,Acvr2a,activin receptor IIA,2,,transmembrane receptor protein serine/threonine kinase activity,,,IEA,IPR000333 IPR000472 ,J:72247 
MGI:87912,Acvr2b,activin receptor IIB,9,,transmembrane receptor protein serine/threonine kinase activity,,,IEA,IPR000333 IPR000472 ,J:72247 
MGI:1338946,Acvrl1,"activin A receptor, type II-like 1",15,,"activin receptor activity, type I",,,ISO,P37023 ,J:73065 
MGI:1338946,Acvrl1,"activin A receptor, type II-like 1",15,,BMP receptor activity,,,ISO,P37023 ,J:164563 
MGI:1338946,Acvrl1,"activin A receptor, type II-like 1",15,,"transforming growth factor beta receptor activity, type I",,,ISO,P37023 ,J:164563 
MGI:1338946,Acvrl1,"activin A receptor, type II-like 1",15,,transforming growth factor beta-activated receptor activity,,,ISO,P37023 ,J:73065 
MGI:1338946,Acvrl1,"activin A receptor, type II-like 1",15,,transmembrane receptor protein serine/threonine kinase activity,,,IEA,IPR000333 IPR003605 ,J:72247 
MGI:108449,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,6,,G-protein coupled receptor activity,,,TAS,,J:49214 
MGI:108449,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,6,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:108449,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,6,,vasoactive intestinal polypeptide receptor activity,,,TAS,,J:49214 
MGI:1277167,Adgra1,adhesion G protein-coupled receptor A1,7,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR017983 ,J:72247 
MGI:1277167,Adgra1,adhesion G protein-coupled receptor A1,7,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1925810,Adgra2,adhesion G protein-coupled receptor A2,8,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001879 IPR017983 IPR036445 ,J:72247 
MGI:1925810,Adgra2,adhesion G protein-coupled receptor A2,8,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:1925810,Adgra2,adhesion G protein-coupled receptor A2,8,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1917943,Adgra3,adhesion G protein-coupled receptor A3,5,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:1917943,Adgra3,adhesion G protein-coupled receptor A3,5,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001879 IPR036445 ,J:72247 
MGI:1917943,Adgra3,adhesion G protein-coupled receptor A3,5,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1933736,Adgrb1,adhesion G protein-coupled receptor B1,15,,G-protein coupled receptor activity,,,ISO,O14514 ,J:164563 
MGI:1933736,Adgrb1,adhesion G protein-coupled receptor B1,15,,transmembrane signaling receptor activity,,,IDA,,J:127717 
MGI:2451244,Adgrb2,adhesion G protein-coupled receptor B2,4,,G-protein coupled receptor activity,,,ISO,O60241 ,J:164563 
MGI:2451244,Adgrb2,adhesion G protein-coupled receptor B2,4,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2441837,Adgrb3,adhesion G protein-coupled receptor B3,1,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2441837,Adgrb3,adhesion G protein-coupled receptor B3,1,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001879 IPR017983 IPR036445 ,J:72247 
MGI:2441837,Adgrb3,adhesion G protein-coupled receptor B3,1,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:3041203,Adgrd1,adhesion G protein-coupled receptor D1,5,,G-protein coupled receptor activity,,,ISO,Q6QNK2 ,J:164563 
MGI:3041203,Adgrd1,adhesion G protein-coupled receptor D1,5,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:106912,Adgre1,adhesion G protein-coupled receptor E1,17,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001740 IPR017983 ,J:72247 
MGI:106912,Adgre1,adhesion G protein-coupled receptor E1,17,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:106912,Adgre1,adhesion G protein-coupled receptor E1,17,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1196464,Adgre4,adhesion G protein-coupled receptor E4,17,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001740 IPR017983 ,J:72247 
MGI:1196464,Adgre4,adhesion G protein-coupled receptor E4,17,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:1196464,Adgre4,adhesion G protein-coupled receptor E4,17,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1347095,Adgre5,adhesion G protein-coupled receptor E5,8,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:1347095,Adgre5,adhesion G protein-coupled receptor E5,8,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR003056 ,J:72247 
MGI:1347095,Adgre5,adhesion G protein-coupled receptor E5,8,,transmembrane signaling receptor activity,,,TAS,,J:57794 
MGI:1924846,Adgrf1,adhesion G protein-coupled receptor F1,17,,G-protein coupled receptor activity,uses CHEBI:85252,,IDA,,J:240496 
MGI:1924846,Adgrf1,adhesion G protein-coupled receptor F1,17,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2182728,Adgrf2,adhesion G protein-coupled receptor F2,17,,G-protein coupled receptor activity,,,IEA,IPR000832 ,J:72247 
MGI:2182728,Adgrf2,adhesion G protein-coupled receptor F2,17,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2685887,Adgrf3,adhesion G protein-coupled receptor F3,5,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2685887,Adgrf3,adhesion G protein-coupled receptor F3,5,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001879 IPR017983 IPR036445 ,J:72247 
MGI:2685887,Adgrf3,adhesion G protein-coupled receptor F3,5,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1925499,Adgrf4,adhesion G protein-coupled receptor F4,17,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:1925499,Adgrf4,adhesion G protein-coupled receptor F4,17,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR008078 ,J:72247 
MGI:1925499,Adgrf4,adhesion G protein-coupled receptor F4,17,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2182928,Adgrf5,adhesion G protein-coupled receptor F5,17,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR008078 IPR017983 ,J:72247 
MGI:2182928,Adgrf5,adhesion G protein-coupled receptor F5,17,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1340051,Adgrg1,adhesion G protein-coupled receptor G1,8,,G-protein coupled receptor activity,,,IMP,,J:176019 
MGI:1340051,Adgrg1,adhesion G protein-coupled receptor G1,8,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2446854,Adgrg2,adhesion G protein-coupled receptor G2,X,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR017983 ,J:72247 
MGI:2446854,Adgrg2,adhesion G protein-coupled receptor G2,X,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2446854,Adgrg2,adhesion G protein-coupled receptor G2,X,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1859670,Adgrg3,adhesion G protein-coupled receptor G3,8,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR003910 ,J:72247 
MGI:1859670,Adgrg3,adhesion G protein-coupled receptor G3,8,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:1859670,Adgrg3,adhesion G protein-coupled receptor G3,8,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2685213,Adgrg4,adhesion G protein-coupled receptor G4,X,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2685213,Adgrg4,adhesion G protein-coupled receptor G4,X,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR017983 ,J:72247 
MGI:2685213,Adgrg4,adhesion G protein-coupled receptor G4,X,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2685955,Adgrg5,adhesion G protein-coupled receptor G5,8,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR003910 ,J:72247 
MGI:2685955,Adgrg5,adhesion G protein-coupled receptor G5,8,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2685955,Adgrg5,adhesion G protein-coupled receptor G5,8,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1916151,Adgrg6,adhesion G protein-coupled receptor G6,10,,G-protein coupled receptor activity,,,ISO,Q86SQ4 ,J:164563 
MGI:1916151,Adgrg6,adhesion G protein-coupled receptor G6,10,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2441732,Adgrg7,adhesion G protein-coupled receptor G7,16,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2441732,Adgrg7,adhesion G protein-coupled receptor G7,16,,G-protein coupled receptor activity,,,IEA,IPR000832 ,J:72247 
MGI:2441732,Adgrg7,adhesion G protein-coupled receptor G7,16,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1929461,Adgrl1,adhesion G protein-coupled receptor L1,8,,G-protein coupled receptor activity,,,ISO,RGD:620768 ,J:155856 
MGI:1929461,Adgrl1,adhesion G protein-coupled receptor L1,8,,latrotoxin receptor activity,,,ISO,RGD:620768 ,J:155856 
MGI:1929461,Adgrl1,adhesion G protein-coupled receptor L1,8,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2139714,Adgrl2,adhesion G protein-coupled receptor L2,3,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2139714,Adgrl2,adhesion G protein-coupled receptor L2,3,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001879 IPR003334 IPR003924 IPR017983 IPR031240 IPR036445 ,J:72247 
MGI:2139714,Adgrl2,adhesion G protein-coupled receptor L2,3,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2441950,Adgrl3,adhesion G protein-coupled receptor L3,5,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR001879 IPR003334 IPR003924 IPR017983 IPR036445 ,J:72247 
MGI:2441950,Adgrl3,adhesion G protein-coupled receptor L3,5,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2441950,Adgrl3,adhesion G protein-coupled receptor L3,5,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:2655562,Adgrl4,adhesion G protein-coupled receptor L4,3,,G-protein coupled receptor activity,,,IEA,IPR000832 IPR017983 ,J:72247 
MGI:2655562,Adgrl4,adhesion G protein-coupled receptor L4,3,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:2655562,Adgrl4,adhesion G protein-coupled receptor L4,3,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1274784,Adgrv1,adhesion G protein-coupled receptor V1,13,,G-protein coupled receptor activity,,,NAS,,J:73638 
MGI:1274784,Adgrv1,adhesion G protein-coupled receptor V1,13,,transmembrane signaling receptor activity,,,IEA,IPR017981 ,J:72247 
MGI:1919924,Adipor1,adiponectin receptor 1,1,,adipokinetic hormone receptor activity,,,ISO,Q96A54 ,J:164563 
MGI:1919924,Adipor1,adiponectin receptor 1,1,,signaling receptor activity,,,IDA,,J:90488 
MGI:93830,Adipor2,adiponectin receptor 2,6,,adipokinetic hormone receptor activity,,,ISO,Q86V24 ,J:164563 
MGI:93830,Adipor2,adiponectin receptor 2,6,,signaling receptor activity,,,IDA,,J:90488 
MGI:99401,Adora1,adenosine A1 receptor,1,,G-protein coupled adenosine receptor activity,,,ISO,RGD:2048 ,J:155856 
MGI:99401,Adora1,adenosine A1 receptor,1,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:99401,Adora1,adenosine A1 receptor,1,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled adenosine receptor activity,happens in corpus striatum,,IDA,,J:63612 J:79146 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled adenosine receptor activity,,,IDA,,J:33119 J:112280 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled adenosine receptor activity,happens in corpus striatum,,IMP,MGI:2155985 ,J:67550 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled adenosine receptor activity,happens in immature alpha-beta T cell,,IMP,MGI:2155985 ,J:63086 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled adenosine receptor activity,,,ISO,P29274 ,J:164563 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled adenosine receptor activity,,,ISO,RGD:2049 ,J:155856 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:99402,Adora2a,adenosine A2a receptor,10,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:99403,Adora2b,adenosine A2b receptor,11,,G-protein coupled adenosine receptor activity,,,ISO,RGD:2050 ,J:155856 
MGI:99403,Adora2b,adenosine A2b receptor,11,,G-protein coupled receptor activity,happens in fibroblast,,IMP,,J:113120 
MGI:104847,Adora3,adenosine A3 receptor,3,,G-protein coupled adenosine receptor activity,happens in mast cell,,IDA,,J:84007 
MGI:104847,Adora3,adenosine A3 receptor,3,,G-protein coupled adenosine receptor activity,,,IMP,MGI:2155986 ,J:60293 
MGI:104773,Adra1a,"adrenergic receptor, alpha 1a",14,,adrenergic receptor activity,,,IEA,IPR002233 ,J:72247 
MGI:104773,Adra1a,"adrenergic receptor, alpha 1a",14,,alpha1-adrenergic receptor activity,,,IDA,,J:47838 
MGI:104773,Adra1a,"adrenergic receptor, alpha 1a",14,,alpha1-adrenergic receptor activity,happens in heart,,IMP,MGI:2387663 ,J:83876 
MGI:104773,Adra1a,"adrenergic receptor, alpha 1a",14,,alpha1-adrenergic receptor activity,,,ISO,L31774 ,J:69078 
MGI:104773,Adra1a,"adrenergic receptor, alpha 1a",14,,alpha1-adrenergic receptor activity,,,ISO,RGD:2055 ,J:155856 
MGI:104773,Adra1a,"adrenergic receptor, alpha 1a",14,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:104773,Adra1a,"adrenergic receptor, alpha 1a",14,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,adrenergic receptor activity,,,IEA,IPR002233 ,J:72247 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,alpha1-adrenergic receptor activity,happens in liver,,IDA,,J:18949 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,alpha1-adrenergic receptor activity,happens in cortical layer III|happens in thalamus,,IDA,,J:76004 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,alpha1-adrenergic receptor activity,happens in heart,,IGI,MGI:104773 ,J:83876 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,alpha1-adrenergic receptor activity,happens in heart,,IMP,MGI:2148638 ,J:83876 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,alpha1-adrenergic receptor activity,happens in liver|happens in heart|happens in cerebral cortex,,IMP,MGI:2148638 ,J:43591 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,alpha1-adrenergic receptor activity,,,ISO,RGD:2054 ,J:155856 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:104774,Adra1b,"adrenergic receptor, alpha 1b",11,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:106673,Adra1d,"adrenergic receptor, alpha 1d",2,,adrenergic receptor activity,,,IEA,IPR002233 ,J:72247 
MGI:106673,Adra1d,"adrenergic receptor, alpha 1d",2,,alpha1-adrenergic receptor activity,happens in heart,,IDA,,J:83036 
MGI:106673,Adra1d,"adrenergic receptor, alpha 1d",2,,alpha1-adrenergic receptor activity,,,ISO,RGD:62064 ,J:155856 
MGI:106673,Adra1d,"adrenergic receptor, alpha 1d",2,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:106673,Adra1d,"adrenergic receptor, alpha 1d",2,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:87934,Adra2a,"adrenergic receptor, alpha 2a",19,,adrenergic receptor activity,,,IMP,,J:105642 
MGI:87934,Adra2a,"adrenergic receptor, alpha 2a",19,,alpha2-adrenergic receptor activity,,,ISO,RGD:2056 ,J:155856 
MGI:87934,Adra2a,"adrenergic receptor, alpha 2a",19,,alpha2-adrenergic receptor activity,,,ISO,P08913 ,J:164563 
MGI:87934,Adra2a,"adrenergic receptor, alpha 2a",19,,alpha2-adrenergic receptor activity,,,TAS,,J:77486 
MGI:87935,Adra2b,"adrenergic receptor, alpha 2b",2,,adrenergic receptor activity,,,IMP,,J:105642 
MGI:87935,Adra2b,"adrenergic receptor, alpha 2b",2,,alpha2-adrenergic receptor activity,,,IDA,,J:77486 
MGI:87935,Adra2b,"adrenergic receptor, alpha 2b",2,,alpha2-adrenergic receptor activity,,,ISO,RGD:2057 ,J:155856 
MGI:87935,Adra2b,"adrenergic receptor, alpha 2b",2,,alpha2-adrenergic receptor activity,,,ISO,P18089 ,J:164563 
MGI:87936,Adra2c,"adrenergic receptor, alpha 2c",5,,adrenergic receptor activity,,,IEA,IPR002233 ,J:72247 
MGI:87936,Adra2c,"adrenergic receptor, alpha 2c",5,,alpha2-adrenergic receptor activity,,,ISO,P18825 ,J:164563 
MGI:87936,Adra2c,"adrenergic receptor, alpha 2c",5,,alpha2-adrenergic receptor activity,,,ISO,RGD:2058 ,J:155856 
MGI:87936,Adra2c,"adrenergic receptor, alpha 2c",5,,alpha2-adrenergic receptor activity,,,TAS,,J:77486 
MGI:87936,Adra2c,"adrenergic receptor, alpha 2c",5,,G-protein coupled receptor activity,,,IDA,,J:88364 
MGI:87937,Adrb1,"adrenergic receptor, beta 1",19,,adrenergic receptor activity,,,IEA,IPR002233 ,J:72247 
MGI:87937,Adrb1,"adrenergic receptor, beta 1",19,,beta1-adrenergic receptor activity,,,IDA,,J:43208 
MGI:87937,Adrb1,"adrenergic receptor, beta 1",19,,beta1-adrenergic receptor activity,happens in brown fat cell,,IDA,,J:25102 
MGI:87937,Adrb1,"adrenergic receptor, beta 1",19,,beta1-adrenergic receptor activity,happens in heart|happens in lung,,IMP,MGI:1857120 ,J:34659 
MGI:87937,Adrb1,"adrenergic receptor, beta 1",19,,beta1-adrenergic receptor activity,,,ISO,RGD:2059 ,J:155856 
MGI:87937,Adrb1,"adrenergic receptor, beta 1",19,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:87937,Adrb1,"adrenergic receptor, beta 1",19,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,adrenergic receptor activity,,,IEA,IPR002233 ,J:72247 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,beta2-adrenergic receptor activity,"happens in liver,happens in hepatocyte",,IDA,,J:7332 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,beta2-adrenergic receptor activity,happens in brown fat cell,,IDA,,J:25102 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,beta2-adrenergic receptor activity,,,IDA,,J:30115 J:43208 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,beta2-adrenergic receptor activity,happens in lung|happens in heart,,IDA,,J:34659 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,beta2-adrenergic receptor activity,happens in lung,,IDA,,J:72097 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,beta2-adrenergic receptor activity,,,ISO,P07550 ,J:164563 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,beta2-adrenergic receptor activity,,,ISO,RGD:2060 ,J:155856 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:87938,Adrb2,"adrenergic receptor, beta 2",18,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:87939,Adrb3,"adrenergic receptor, beta 3",8,,adrenergic receptor activity,,,IEA,IPR002233 ,J:72247 
MGI:87939,Adrb3,"adrenergic receptor, beta 3",8,,beta-adrenergic receptor activity,,,ISO,P13945 ,J:164563 
MGI:87939,Adrb3,"adrenergic receptor, beta 3",8,,beta3-adrenergic receptor activity,,,IBA,PTN000664675 ,J:161428 
MGI:87939,Adrb3,"adrenergic receptor, beta 3",8,,beta3-adrenergic receptor activity,,,ISO,P13945 ,J:164563 
MGI:87939,Adrb3,"adrenergic receptor, beta 3",8,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:87939,Adrb3,"adrenergic receptor, beta 3",8,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:893592,Ager,advanced glycosylation end product-specific receptor,17,,advanced glycation end-product receptor activity,,,ISO,RGD:69258 ,J:155856 
MGI:893592,Ager,advanced glycosylation end product-specific receptor,17,,signaling receptor activity,,,ISO,Q15109 ,J:164563 
MGI:87964,Agtr1a,"angiotensin II receptor, type 1a",13,,angiotensin type I receptor activity,,,IDA,,J:82904 
MGI:87964,Agtr1a,"angiotensin II receptor, type 1a",13,,angiotensin type I receptor activity,,,ISO,P30556 ,J:164563 
MGI:87964,Agtr1a,"angiotensin II receptor, type 1a",13,,angiotensin type I receptor activity,,,ISO,RGD:2070 ,J:155856 
MGI:87964,Agtr1a,"angiotensin II receptor, type 1a",13,,angiotensin type II receptor activity,,,ISO,P30556 ,J:164563 
MGI:87964,Agtr1a,"angiotensin II receptor, type 1a",13,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:87964,Agtr1a,"angiotensin II receptor, type 1a",13,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:87965,Agtr1b,"angiotensin II receptor, type 1b",3,,angiotensin type I receptor activity,,,ISO,RGD:2071 ,J:155856 
MGI:87965,Agtr1b,"angiotensin II receptor, type 1b",3,,angiotensin type II receptor activity,,,IEA,IPR000190 ,J:72247 
MGI:87965,Agtr1b,"angiotensin II receptor, type 1b",3,,G-protein coupled receptor activity,,,IEA,IPR000276 ,J:72247 
MGI:87965,Agtr1b,"angiotensin II receptor, type 1b",3,,G-protein coupled receptor activity,,,IEA,KW-0297 ,J:60000 
MGI:87966,Agtr2,"angiotensin II receptor, type 2",X,,angiotensin type II receptor activity,happens in pallidum,,IDA,,J:51954 
MGI:87966,Agtr2,"angiotensin II receptor, type 2",X,,angiotensin type II receptor activity,,,IPI,P11859 ,J:51954 
MGI:87966,Agtr2,"angiotensin II receptor, type 2",X,,angiotensin type II receptor activity,,,ISO,P50052 ,J:164563 
